num_regions: 500
region201: [[-2.75, 2.3, -0.75], [-3.15, 2.3, -0.75], [-3.15, 1.9, -0.75], [-2.75, 1.9, -0.75]]
region202: [[-3.15, 2.3, -0.75], [-3.55, 2.3, -0.75], [-3.55, 1.9, -0.75], [-3.15, 1.9, -0.75]]
region203: [[-3.55, 2.3, -0.75], [-3.95, 2.3, -0.75], [-3.95, 1.9, -0.75], [-3.55, 1.9, -0.75]]
region204: [[-3.95, 2.3, -0.75], [-4.35, 2.3, -0.75], [-4.35, 1.9, -0.75], [-3.95, 1.9, -0.75]]
region205: [[-4.35, 2.3, -0.75], [-4.75, 2.3, -0.75], [-4.75, 1.9, -0.75], [-4.35, 1.9, -0.75]]
region206: [[-4.75, 2.3, -0.75], [-5.15, 2.3, -0.75], [-5.15, 1.9, -0.75], [-4.75, 1.9, -0.75]]
region207: [[-5.15, 2.3, -0.75], [-5.55, 2.3, -0.75], [-5.55, 1.9, -0.75], [-5.15, 1.9, -0.75]]
region208: [[-5.55, 2.3, -0.75], [-5.95, 2.3, -0.75], [-5.95, 1.9, -0.75], [-5.55, 1.9, -0.75]]
region209: [[-5.95, 2.3, -0.75], [-6.35, 2.3, -0.75], [-6.35, 1.9, -0.75], [-5.95, 1.9, -0.75]]
region210: [[-2.35, 2.7, -0.75], [-2.75, 2.7, -0.75], [-2.75, 2.3, -0.75], [-2.35, 2.3, -0.75]]
region211: [[-2.75, 2.7, -0.75], [-3.15, 2.7, -0.75], [-3.15, 2.3, -0.75], [-2.75, 2.3, -0.75]]
region212: [[-3.15, 2.7, -0.75], [-3.55, 2.7, -0.75], [-3.55, 2.3, -0.75], [-3.15, 2.3, -0.75]]
region213: [[-3.55, 2.7, -0.75], [-3.95, 2.7, -0.75], [-3.95, 2.3, -0.75], [-3.55, 2.3, -0.75]]
region214: [[-3.95, 2.7, -0.75], [-4.35, 2.7, -0.75], [-4.35, 2.3, -0.75], [-3.95, 2.3, -0.75]]
region215: [[-4.35, 2.7, -0.75], [-4.75, 2.7, -0.75], [-4.75, 2.3, -0.75], [-4.35, 2.3, -0.75]]
region216: [[-4.75, 2.7, -0.75], [-5.15, 2.7, -0.75], [-5.15, 2.3, -0.75], [-4.75, 2.3, -0.75]]
region217: [[-5.15, 2.7, -0.75], [-5.55, 2.7, -0.75], [-5.55, 2.3, -0.75], [-5.15, 2.3, -0.75]]
region218: [[-5.55, 2.7, -0.75], [-5.95, 2.7, -0.75], [-5.95, 2.3, -0.75], [-5.55, 2.3, -0.75]]
region219: [[-5.95, 2.7, -0.75], [-6.35, 2.7, -0.75], [-6.35, 2.3, -0.75], [-5.95, 2.3, -0.75]]
region220: [[-2.35, 3.1, -0.75], [-2.75, 3.1, -0.75], [-2.75, 2.7, -0.75], [-2.35, 2.7, -0.75]]
region221: [[-2.75, 3.1, -0.75], [-3.15, 3.1, -0.75], [-3.15, 2.7, -0.75], [-2.75, 2.7, -0.75]]
region222: [[-3.15, 3.1, -0.75], [-3.55, 3.1, -0.75], [-3.55, 2.7, -0.75], [-3.15, 2.7, -0.75]]
region223: [[-3.55, 3.1, -0.75], [-3.95, 3.1, -0.75], [-3.95, 2.7, -0.75], [-3.55, 2.7, -0.75]]
region224: [[-3.95, 3.1, -0.75], [-4.35, 3.1, -0.75], [-4.35, 2.7, -0.75], [-3.95, 2.7, -0.75]]
region225: [[-4.35, 3.1, -0.75], [-4.75, 3.1, -0.75], [-4.75, 2.7, -0.75], [-4.35, 2.7, -0.75]]
region226: [[-4.75, 3.1, -0.75], [-5.15, 3.1, -0.75], [-5.15, 2.7, -0.75], [-4.75, 2.7, -0.75]]
region227: [[-5.15, 3.1, -0.75], [-5.55, 3.1, -0.75], [-5.55, 2.7, -0.75], [-5.15, 2.7, -0.75]]
region228: [[-5.55, 3.1, -0.75], [-5.95, 3.1, -0.75], [-5.95, 2.7, -0.75], [-5.55, 2.7, -0.75]]
region229: [[-5.95, 3.1, -0.75], [-6.35, 3.1, -0.75], [-6.35, 2.7, -0.75], [-5.95, 2.7, -0.75]]
region230: [[-2.35, 3.5, -0.75], [-2.75, 3.5, -0.75], [-2.75, 3.1, -0.75], [-2.35, 3.1, -0.75]]
region231: [[-2.75, 3.5, -0.75], [-3.15, 3.5, -0.75], [-3.15, 3.1, -0.75], [-2.75, 3.1, -0.75]]
region232: [[-3.15, 3.5, -0.75], [-3.55, 3.5, -0.75], [-3.55, 3.1, -0.75], [-3.15, 3.1, -0.75]]
region233: [[-3.55, 3.5, -0.75], [-3.95, 3.5, -0.75], [-3.95, 3.1, -0.75], [-3.55, 3.1, -0.75]]
region234: [[-3.95, 3.5, -0.75], [-4.35, 3.5, -0.75], [-4.35, 3.1, -0.75], [-3.95, 3.1, -0.75]]
region235: [[-4.35, 3.5, -0.75], [-4.75, 3.5, -0.75], [-4.75, 3.1, -0.75], [-4.35, 3.1, -0.75]]
region236: [[-4.75, 3.5, -0.75], [-5.15, 3.5, -0.75], [-5.15, 3.1, -0.75], [-4.75, 3.1, -0.75]]
region237: [[-5.15, 3.5, -0.75], [-5.55, 3.5, -0.75], [-5.55, 3.1, -0.75], [-5.15, 3.1, -0.75]]
region238: [[-5.55, 3.5, -0.75], [-5.95, 3.5, -0.75], [-5.95, 3.1, -0.75], [-5.55, 3.1, -0.75]]
region239: [[-5.95, 3.5, -0.75], [-6.35, 3.5, -0.75], [-6.35, 3.1, -0.75], [-5.95, 3.1, -0.75]]
region240: [[-2.35, 3.9, -0.75], [-2.75, 3.9, -0.75], [-2.75, 3.5, -0.75], [-2.35, 3.5, -0.75]]
region241: [[-2.75, 3.9, -0.75], [-3.15, 3.9, -0.75], [-3.15, 3.5, -0.75], [-2.75, 3.5, -0.75]]
region242: [[-3.15, 3.9, -0.75], [-3.55, 3.9, -0.75], [-3.55, 3.5, -0.75], [-3.15, 3.5, -0.75]]
region243: [[-3.55, 3.9, -0.75], [-3.95, 3.9, -0.75], [-3.95, 3.5, -0.75], [-3.55, 3.5, -0.75]]
region244: [[-3.95, 3.9, -0.75], [-4.35, 3.9, -0.75], [-4.35, 3.5, -0.75], [-3.95, 3.5, -0.75]]
region245: [[-4.35, 3.9, -0.75], [-4.75, 3.9, -0.75], [-4.75, 3.5, -0.75], [-4.35, 3.5, -0.75]]
region246: [[-4.75, 3.9, -0.75], [-5.15, 3.9, -0.75], [-5.15, 3.5, -0.75], [-4.75, 3.5, -0.75]]
region247: [[-5.15, 3.9, -0.75], [-5.55, 3.9, -0.75], [-5.55, 3.5, -0.75], [-5.15, 3.5, -0.75]]
region248: [[-5.55, 3.9, -0.75], [-5.95, 3.9, -0.75], [-5.95, 3.5, -0.75], [-5.55, 3.5, -0.75]]
region249: [[-5.95, 3.9, -0.75], [-6.35, 3.9, -0.75], [-6.35, 3.5, -0.75], [-5.95, 3.5, -0.75]]
region250: [[-2.35, 4.3, -0.75], [-2.75, 4.3, -0.75], [-2.75, 3.9, -0.75], [-2.35, 3.9, -0.75]]
region251: [[-2.75, 4.3, -0.75], [-3.15, 4.3, -0.75], [-3.15, 3.9, -0.75], [-2.75, 3.9, -0.75]]
region252: [[-3.15, 4.3, -0.75], [-3.55, 4.3, -0.75], [-3.55, 3.9, -0.75], [-3.15, 3.9, -0.75]]
region253: [[-3.55, 4.3, -0.75], [-3.95, 4.3, -0.75], [-3.95, 3.9, -0.75], [-3.55, 3.9, -0.75]]
region254: [[-3.95, 4.3, -0.75], [-4.35, 4.3, -0.75], [-4.35, 3.9, -0.75], [-3.95, 3.9, -0.75]]
region255: [[-4.35, 4.3, -0.75], [-4.75, 4.3, -0.75], [-4.75, 3.9, -0.75], [-4.35, 3.9, -0.75]]
region256: [[-4.75, 4.3, -0.75], [-5.15, 4.3, -0.75], [-5.15, 3.9, -0.75], [-4.75, 3.9, -0.75]]
region257: [[-5.15, 4.3, -0.75], [-5.55, 4.3, -0.75], [-5.55, 3.9, -0.75], [-5.15, 3.9, -0.75]]
region258: [[-5.55, 4.3, -0.75], [-5.95, 4.3, -0.75], [-5.95, 3.9, -0.75], [-5.55, 3.9, -0.75]]
region259: [[-5.95, 4.3, -0.75], [-6.35, 4.3, -0.75], [-6.35, 3.9, -0.75], [-5.95, 3.9, -0.75]]
region260: [[-2.35, 4.7, -0.75], [-2.75, 4.7, -0.75], [-2.75, 4.3, -0.75], [-2.35, 4.3, -0.75]]
region261: [[-2.75, 4.7, -0.75], [-3.15, 4.7, -0.75], [-3.15, 4.3, -0.75], [-2.75, 4.3, -0.75]]
region262: [[-3.15, 4.7, -0.75], [-3.55, 4.7, -0.75], [-3.55, 4.3, -0.75], [-3.15, 4.3, -0.75]]
region263: [[-3.55, 4.7, -0.75], [-3.95, 4.7, -0.75], [-3.95, 4.3, -0.75], [-3.55, 4.3, -0.75]]
region264: [[-3.95, 4.7, -0.75], [-4.35, 4.7, -0.75], [-4.35, 4.3, -0.75], [-3.95, 4.3, -0.75]]
region265: [[-4.35, 4.7, -0.75], [-4.75, 4.7, -0.75], [-4.75, 4.3, -0.75], [-4.35, 4.3, -0.75]]
region266: [[-4.75, 4.7, -0.75], [-5.15, 4.7, -0.75], [-5.15, 4.3, -0.75], [-4.75, 4.3, -0.75]]
region267: [[-5.15, 4.7, -0.75], [-5.55, 4.7, -0.75], [-5.55, 4.3, -0.75], [-5.15, 4.3, -0.75]]
region268: [[-5.55, 4.7, -0.75], [-5.95, 4.7, -0.75], [-5.95, 4.3, -0.75], [-5.55, 4.3, -0.75]]
region269: [[-5.95, 4.7, -0.75], [-6.35, 4.7, -0.75], [-6.35, 4.3, -0.75], [-5.95, 4.3, -0.75]]
region270: [[-2.35, 5.1, -0.75], [-2.75, 5.1, -0.75], [-2.75, 4.7, -0.75], [-2.35, 4.7, -0.75]]
region271: [[-2.75, 5.1, -0.75], [-3.15, 5.1, -0.75], [-3.15, 4.7, -0.75], [-2.75, 4.7, -0.75]]
region272: [[-3.15, 5.1, -0.75], [-3.55, 5.1, -0.75], [-3.55, 4.7, -0.75], [-3.15, 4.7, -0.75]]
region273: [[-3.55, 5.1, -0.75], [-3.95, 5.1, -0.75], [-3.95, 4.7, -0.75], [-3.55, 4.7, -0.75]]
region274: [[-3.95, 5.1, -0.75], [-4.35, 5.1, -0.75], [-4.35, 4.7, -0.75], [-3.95, 4.7, -0.75]]
region275: [[-4.35, 5.1, -0.75], [-4.75, 5.1, -0.75], [-4.75, 4.7, -0.75], [-4.35, 4.7, -0.75]]
region276: [[-4.75, 5.1, -0.75], [-5.15, 5.1, -0.75], [-5.15, 4.7, -0.75], [-4.75, 4.7, -0.75]]
region277: [[-5.15, 5.1, -0.75], [-5.55, 5.1, -0.75], [-5.55, 4.7, -0.75], [-5.15, 4.7, -0.75]]
region278: [[-5.55, 5.1, -0.75], [-5.95, 5.1, -0.75], [-5.95, 4.7, -0.75], [-5.55, 4.7, -0.75]]
region279: [[-5.95, 5.1, -0.75], [-6.35, 5.1, -0.75], [-6.35, 4.7, -0.75], [-5.95, 4.7, -0.75]]
region280: [[-2.35, 5.5, -0.75], [-2.75, 5.5, -0.75], [-2.75, 5.1, -0.75], [-2.35, 5.1, -0.75]]
region281: [[-2.75, 5.5, -0.75], [-3.15, 5.5, -0.75], [-3.15, 5.1, -0.75], [-2.75, 5.1, -0.75]]
region282: [[-3.15, 5.5, -0.75], [-3.55, 5.5, -0.75], [-3.55, 5.1, -0.75], [-3.15, 5.1, -0.75]]
region283: [[-3.55, 5.5, -0.75], [-3.95, 5.5, -0.75], [-3.95, 5.1, -0.75], [-3.55, 5.1, -0.75]]
region284: [[-3.95, 5.5, -0.75], [-4.35, 5.5, -0.75], [-4.35, 5.1, -0.75], [-3.95, 5.1, -0.75]]
region285: [[-4.35, 5.5, -0.75], [-4.75, 5.5, -0.75], [-4.75, 5.1, -0.75], [-4.35, 5.1, -0.75]]
region286: [[-4.75, 5.5, -0.75], [-5.15, 5.5, -0.75], [-5.15, 5.1, -0.75], [-4.75, 5.1, -0.75]]
region287: [[-5.15, 5.5, -0.75], [-5.55, 5.5, -0.75], [-5.55, 5.1, -0.75], [-5.15, 5.1, -0.75]]
region288: [[-5.55, 5.5, -0.75], [-5.95, 5.5, -0.75], [-5.95, 5.1, -0.75], [-5.55, 5.1, -0.75]]
region289: [[-5.95, 5.5, -0.75], [-6.35, 5.5, -0.75], [-6.35, 5.1, -0.75], [-5.95, 5.1, -0.75]]
region290: [[-2.35, 5.9, -0.75], [-2.75, 5.9, -0.75], [-2.75, 5.5, -0.75], [-2.35, 5.5, -0.75]]
region291: [[-2.75, 5.9, -0.75], [-3.15, 5.9, -0.75], [-3.15, 5.5, -0.75], [-2.75, 5.5, -0.75]]
region292: [[-3.15, 5.9, -0.75], [-3.55, 5.9, -0.75], [-3.55, 5.5, -0.75], [-3.15, 5.5, -0.75]]
region293: [[-3.55, 5.9, -0.75], [-3.95, 5.9, -0.75], [-3.95, 5.5, -0.75], [-3.55, 5.5, -0.75]]
region294: [[-3.95, 5.9, -0.75], [-4.35, 5.9, -0.75], [-4.35, 5.5, -0.75], [-3.95, 5.5, -0.75]]
region295: [[-4.35, 5.9, -0.75], [-4.75, 5.9, -0.75], [-4.75, 5.5, -0.75], [-4.35, 5.5, -0.75]]
region296: [[-4.75, 5.9, -0.75], [-5.15, 5.9, -0.75], [-5.15, 5.5, -0.75], [-4.75, 5.5, -0.75]]
region297: [[-5.15, 5.9, -0.75], [-5.55, 5.9, -0.75], [-5.55, 5.5, -0.75], [-5.15, 5.5, -0.75]]
region298: [[-5.55, 5.9, -0.75], [-5.95, 5.9, -0.75], [-5.95, 5.5, -0.75], [-5.55, 5.5, -0.75]]
region299: [[-5.95, 5.9, -0.75], [-6.35, 5.9, -0.75], [-6.35, 5.5, -0.75], [-5.95, 5.5, -0.75]]
region300: [[1.65, 6.3, -0.75], [1.25, 6.3, -0.75], [1.25, 5.9, -0.75], [1.65, 5.9, -0.75]]
region301: [[1.25, 6.3, -0.75], [0.85, 6.3, -0.75], [0.85, 5.9, -0.75], [1.25, 5.9, -0.75]]
region302: [[0.85, 6.3, -0.75], [0.45, 6.3, -0.75], [0.45, 5.9, -0.75], [0.85, 5.9, -0.75]]
region303: [[0.45, 6.3, -0.75], [0.05, 6.3, -0.75], [0.05, 5.9, -0.75], [0.45, 5.9, -0.75]]
region304: [[0.05, 6.3, -0.75], [-0.35, 6.3, -0.75], [-0.35, 5.9, -0.75], [0.05, 5.9, -0.75]]
region305: [[-0.35, 6.3, -0.75], [-0.75, 6.3, -0.75], [-0.75, 5.9, -0.75], [-0.35, 5.9, -0.75]]
region306: [[-0.75, 6.3, -0.75], [-1.15, 6.3, -0.75], [-1.15, 5.9, -0.75], [-0.75, 5.9, -0.75]]
region307: [[-1.15, 6.3, -0.75], [-1.55, 6.3, -0.75], [-1.55, 5.9, -0.75], [-1.15, 5.9, -0.75]]
region308: [[-1.55, 6.3, -0.75], [-1.95, 6.3, -0.75], [-1.95, 5.9, -0.75], [-1.55, 5.9, -0.75]]
region309: [[-1.95, 6.3, -0.75], [-2.35, 6.3, -0.75], [-2.35, 5.9, -0.75], [-1.95, 5.9, -0.75]]
region310: [[-2.35, 6.3, -0.75], [-2.75, 6.3, -0.75], [-2.75, 5.9, -0.75], [-2.35, 5.9, -0.75]]
region311: [[-2.75, 6.3, -0.75], [-3.15, 6.3, -0.75], [-3.15, 5.9, -0.75], [-2.75, 5.9, -0.75]]
region312: [[-3.15, 6.3, -0.75], [-3.55, 6.3, -0.75], [-3.55, 5.9, -0.75], [-3.15, 5.9, -0.75]]
region313: [[-3.55, 6.3, -0.75], [-3.95, 6.3, -0.75], [-3.95, 5.9, -0.75], [-3.55, 5.9, -0.75]]
region314: [[-3.95, 6.3, -0.75], [-4.35, 6.3, -0.75], [-4.35, 5.9, -0.75], [-3.95, 5.9, -0.75]]
region315: [[-4.35, 6.3, -0.75], [-4.75, 6.3, -0.75], [-4.75, 5.9, -0.75], [-4.35, 5.9, -0.75]]
region316: [[-4.75, 6.3, -0.75], [-5.15, 6.3, -0.75], [-5.15, 5.9, -0.75], [-4.75, 5.9, -0.75]]
region317: [[-5.15, 6.3, -0.75], [-5.55, 6.3, -0.75], [-5.55, 5.9, -0.75], [-5.15, 5.9, -0.75]]
region318: [[-5.55, 6.3, -0.75], [-5.95, 6.3, -0.75], [-5.95, 5.9, -0.75], [-5.55, 5.9, -0.75]]
region319: [[-5.95, 6.3, -0.75], [-6.35, 6.3, -0.75], [-6.35, 5.9, -0.75], [-5.95, 5.9, -0.75]]
region320: [[1.65, 6.7, -0.75], [1.25, 6.7, -0.75], [1.25, 6.3, -0.75], [1.65, 6.3, -0.75]]
region321: [[1.25, 6.7, -0.75], [0.85, 6.7, -0.75], [0.85, 6.3, -0.75], [1.25, 6.3, -0.75]]
region322: [[0.85, 6.7, -0.75], [0.45, 6.7, -0.75], [0.45, 6.3, -0.75], [0.85, 6.3, -0.75]]
region323: [[0.45, 6.7, -0.75], [0.05, 6.7, -0.75], [0.05, 6.3, -0.75], [0.45, 6.3, -0.75]]
region324: [[0.05, 6.7, -0.75], [-0.35, 6.7, -0.75], [-0.35, 6.3, -0.75], [0.05, 6.3, -0.75]]
region325: [[-0.35, 6.7, -0.75], [-0.75, 6.7, -0.75], [-0.75, 6.3, -0.75], [-0.35, 6.3, -0.75]]
region326: [[-0.75, 6.7, -0.75], [-1.15, 6.7, -0.75], [-1.15, 6.3, -0.75], [-0.75, 6.3, -0.75]]
region327: [[-1.15, 6.7, -0.75], [-1.55, 6.7, -0.75], [-1.55, 6.3, -0.75], [-1.15, 6.3, -0.75]]
region328: [[-1.55, 6.7, -0.75], [-1.95, 6.7, -0.75], [-1.95, 6.3, -0.75], [-1.55, 6.3, -0.75]]
region329: [[-1.95, 6.7, -0.75], [-2.35, 6.7, -0.75], [-2.35, 6.3, -0.75], [-1.95, 6.3, -0.75]]
region330: [[-2.35, 6.7, -0.75], [-2.75, 6.7, -0.75], [-2.75, 6.3, -0.75], [-2.35, 6.3, -0.75]]
region331: [[-2.75, 6.7, -0.75], [-3.15, 6.7, -0.75], [-3.15, 6.3, -0.75], [-2.75, 6.3, -0.75]]
region332: [[-3.15, 6.7, -0.75], [-3.55, 6.7, -0.75], [-3.55, 6.3, -0.75], [-3.15, 6.3, -0.75]]
region333: [[-3.55, 6.7, -0.75], [-3.95, 6.7, -0.75], [-3.95, 6.3, -0.75], [-3.55, 6.3, -0.75]]
region334: [[-3.95, 6.7, -0.75], [-4.35, 6.7, -0.75], [-4.35, 6.3, -0.75], [-3.95, 6.3, -0.75]]
region335: [[-4.35, 6.7, -0.75], [-4.75, 6.7, -0.75], [-4.75, 6.3, -0.75], [-4.35, 6.3, -0.75]]
region336: [[-4.75, 6.7, -0.75], [-5.15, 6.7, -0.75], [-5.15, 6.3, -0.75], [-4.75, 6.3, -0.75]]
region337: [[-5.15, 6.7, -0.75], [-5.55, 6.7, -0.75], [-5.55, 6.3, -0.75], [-5.15, 6.3, -0.75]]
region338: [[-5.55, 6.7, -0.75], [-5.95, 6.7, -0.75], [-5.95, 6.3, -0.75], [-5.55, 6.3, -0.75]]
region339: [[-5.95, 6.7, -0.75], [-6.35, 6.7, -0.75], [-6.35, 6.3, -0.75], [-5.95, 6.3, -0.75]]
region340: [[1.65, 7.1, -0.75], [1.25, 7.1, -0.75], [1.25, 6.7, -0.75], [1.65, 6.7, -0.75]]
region341: [[1.25, 7.1, -0.75], [0.85, 7.1, -0.75], [0.85, 6.7, -0.75], [1.25, 6.7, -0.75]]
region342: [[0.85, 7.1, -0.75], [0.45, 7.1, -0.75], [0.45, 6.7, -0.75], [0.85, 6.7, -0.75]]
region343: [[0.45, 7.1, -0.75], [0.05, 7.1, -0.75], [0.05, 6.7, -0.75], [0.45, 6.7, -0.75]]
region344: [[0.05, 7.1, -0.75], [-0.35, 7.1, -0.75], [-0.35, 6.7, -0.75], [0.05, 6.7, -0.75]]
region345: [[-0.35, 7.1, -0.75], [-0.75, 7.1, -0.75], [-0.75, 6.7, -0.75], [-0.35, 6.7, -0.75]]
region346: [[-0.75, 7.1, -0.75], [-1.15, 7.1, -0.75], [-1.15, 6.7, -0.75], [-0.75, 6.7, -0.75]]
region347: [[-1.15, 7.1, -0.75], [-1.55, 7.1, -0.75], [-1.55, 6.7, -0.75], [-1.15, 6.7, -0.75]]
region348: [[-1.55, 7.1, -0.75], [-1.95, 7.1, -0.75], [-1.95, 6.7, -0.75], [-1.55, 6.7, -0.75]]
region349: [[-1.95, 7.1, -0.75], [-2.35, 7.1, -0.75], [-2.35, 6.7, -0.75], [-1.95, 6.7, -0.75]]
region350: [[-2.35, 7.1, -0.75], [-2.75, 7.1, -0.75], [-2.75, 6.7, -0.75], [-2.35, 6.7, -0.75]]
region351: [[-2.75, 7.1, -0.75], [-3.15, 7.1, -0.75], [-3.15, 6.7, -0.75], [-2.75, 6.7, -0.75]]
region352: [[-3.15, 7.1, -0.75], [-3.55, 7.1, -0.75], [-3.55, 6.7, -0.75], [-3.15, 6.7, -0.75]]
region353: [[-3.55, 7.1, -0.75], [-3.95, 7.1, -0.75], [-3.95, 6.7, -0.75], [-3.55, 6.7, -0.75]]
region354: [[-3.95, 7.1, -0.75], [-4.35, 7.1, -0.75], [-4.35, 6.7, -0.75], [-3.95, 6.7, -0.75]]
region355: [[-4.35, 7.1, -0.75], [-4.75, 7.1, -0.75], [-4.75, 6.7, -0.75], [-4.35, 6.7, -0.75]]
region356: [[-4.75, 7.1, -0.75], [-5.15, 7.1, -0.75], [-5.15, 6.7, -0.75], [-4.75, 6.7, -0.75]]
region357: [[-5.15, 7.1, -0.75], [-5.55, 7.1, -0.75], [-5.55, 6.7, -0.75], [-5.15, 6.7, -0.75]]
region358: [[-5.55, 7.1, -0.75], [-5.95, 7.1, -0.75], [-5.95, 6.7, -0.75], [-5.55, 6.7, -0.75]]
region359: [[-5.95, 7.1, -0.75], [-6.35, 7.1, -0.75], [-6.35, 6.7, -0.75], [-5.95, 6.7, -0.75]]
region360: [[1.65, 7.5, -0.75], [1.25, 7.5, -0.75], [1.25, 7.1, -0.75], [1.65, 7.1, -0.75]]
region361: [[1.25, 7.5, -0.75], [0.85, 7.5, -0.75], [0.85, 7.1, -0.75], [1.25, 7.1, -0.75]]
region362: [[0.85, 7.5, -0.75], [0.45, 7.5, -0.75], [0.45, 7.1, -0.75], [0.85, 7.1, -0.75]]
region363: [[0.45, 7.5, -0.75], [0.05, 7.5, -0.75], [0.05, 7.1, -0.75], [0.45, 7.1, -0.75]]
region364: [[0.05, 7.5, -0.75], [-0.35, 7.5, -0.75], [-0.35, 7.1, -0.75], [0.05, 7.1, -0.75]]
region365: [[-0.35, 7.5, -0.75], [-0.75, 7.5, -0.75], [-0.75, 7.1, -0.75], [-0.35, 7.1, -0.75]]
region366: [[-0.75, 7.5, -0.75], [-1.15, 7.5, -0.75], [-1.15, 7.1, -0.75], [-0.75, 7.1, -0.75]]
region367: [[-1.15, 7.5, -0.75], [-1.55, 7.5, -0.75], [-1.55, 7.1, -0.75], [-1.15, 7.1, -0.75]]
region368: [[-1.55, 7.5, -0.75], [-1.95, 7.5, -0.75], [-1.95, 7.1, -0.75], [-1.55, 7.1, -0.75]]
region369: [[-1.95, 7.5, -0.75], [-2.35, 7.5, -0.75], [-2.35, 7.1, -0.75], [-1.95, 7.1, -0.75]]
region370: [[-2.35, 7.5, -0.75], [-2.75, 7.5, -0.75], [-2.75, 7.1, -0.75], [-2.35, 7.1, -0.75]]
region371: [[-2.75, 7.5, -0.75], [-3.15, 7.5, -0.75], [-3.15, 7.1, -0.75], [-2.75, 7.1, -0.75]]
region372: [[-3.15, 7.5, -0.75], [-3.55, 7.5, -0.75], [-3.55, 7.1, -0.75], [-3.15, 7.1, -0.75]]
region373: [[-3.55, 7.5, -0.75], [-3.95, 7.5, -0.75], [-3.95, 7.1, -0.75], [-3.55, 7.1, -0.75]]
region374: [[-3.95, 7.5, -0.75], [-4.35, 7.5, -0.75], [-4.35, 7.1, -0.75], [-3.95, 7.1, -0.75]]
region375: [[-4.35, 7.5, -0.75], [-4.75, 7.5, -0.75], [-4.75, 7.1, -0.75], [-4.35, 7.1, -0.75]]
region376: [[-4.75, 7.5, -0.75], [-5.15, 7.5, -0.75], [-5.15, 7.1, -0.75], [-4.75, 7.1, -0.75]]
region377: [[-5.15, 7.5, -0.75], [-5.55, 7.5, -0.75], [-5.55, 7.1, -0.75], [-5.15, 7.1, -0.75]]
region378: [[-5.55, 7.5, -0.75], [-5.95, 7.5, -0.75], [-5.95, 7.1, -0.75], [-5.55, 7.1, -0.75]]
region379: [[-5.95, 7.5, -0.75], [-6.35, 7.5, -0.75], [-6.35, 7.1, -0.75], [-5.95, 7.1, -0.75]]
region380: [[1.65, 7.9, -0.75], [1.25, 7.9, -0.75], [1.25, 7.5, -0.75], [1.65, 7.5, -0.75]]
region381: [[1.25, 7.9, -0.75], [0.85, 7.9, -0.75], [0.85, 7.5, -0.75], [1.25, 7.5, -0.75]]
region382: [[0.85, 7.9, -0.75], [0.45, 7.9, -0.75], [0.45, 7.5, -0.75], [0.85, 7.5, -0.75]]
region383: [[0.45, 7.9, -0.75], [0.05, 7.9, -0.75], [0.05, 7.5, -0.75], [0.45, 7.5, -0.75]]
region384: [[0.05, 7.9, -0.75], [-0.35, 7.9, -0.75], [-0.35, 7.5, -0.75], [0.05, 7.5, -0.75]]
region385: [[-0.35, 7.9, -0.75], [-0.75, 7.9, -0.75], [-0.75, 7.5, -0.75], [-0.35, 7.5, -0.75]]
region386: [[-0.75, 7.9, -0.75], [-1.15, 7.9, -0.75], [-1.15, 7.5, -0.75], [-0.75, 7.5, -0.75]]
region387: [[-1.15, 7.9, -0.75], [-1.55, 7.9, -0.75], [-1.55, 7.5, -0.75], [-1.15, 7.5, -0.75]]
region388: [[-1.55, 7.9, -0.75], [-1.95, 7.9, -0.75], [-1.95, 7.5, -0.75], [-1.55, 7.5, -0.75]]
region389: [[-1.95, 7.9, -0.75], [-2.35, 7.9, -0.75], [-2.35, 7.5, -0.75], [-1.95, 7.5, -0.75]]
region390: [[-2.35, 7.9, -0.75], [-2.75, 7.9, -0.75], [-2.75, 7.5, -0.75], [-2.35, 7.5, -0.75]]
region391: [[-2.75, 7.9, -0.75], [-3.15, 7.9, -0.75], [-3.15, 7.5, -0.75], [-2.75, 7.5, -0.75]]
region392: [[-3.15, 7.9, -0.75], [-3.55, 7.9, -0.75], [-3.55, 7.5, -0.75], [-3.15, 7.5, -0.75]]
region393: [[-3.55, 7.9, -0.75], [-3.95, 7.9, -0.75], [-3.95, 7.5, -0.75], [-3.55, 7.5, -0.75]]
region394: [[-3.95, 7.9, -0.75], [-4.35, 7.9, -0.75], [-4.35, 7.5, -0.75], [-3.95, 7.5, -0.75]]
region395: [[-4.35, 7.9, -0.75], [-4.75, 7.9, -0.75], [-4.75, 7.5, -0.75], [-4.35, 7.5, -0.75]]
region396: [[-4.75, 7.9, -0.75], [-5.15, 7.9, -0.75], [-5.15, 7.5, -0.75], [-4.75, 7.5, -0.75]]
region397: [[-5.15, 7.9, -0.75], [-5.55, 7.9, -0.75], [-5.55, 7.5, -0.75], [-5.15, 7.5, -0.75]]
region398: [[-5.55, 7.9, -0.75], [-5.95, 7.9, -0.75], [-5.95, 7.5, -0.75], [-5.55, 7.5, -0.75]]
region399: [[-5.95, 7.9, -0.75], [-6.35, 7.9, -0.75], [-6.35, 7.5, -0.75], [-5.95, 7.5, -0.75]]
region400: [[1.65, 8.3, -0.75], [1.25, 8.3, -0.75], [1.25, 7.9, -0.75], [1.65, 7.9, -0.75]]
region401: [[1.25, 8.3, -0.75], [0.85, 8.3, -0.75], [0.85, 7.9, -0.75], [1.25, 7.9, -0.75]]
